,word,qt_vogais,qt_consoantes,1,2,3,4,5,fl_digrafo,fl_encontro_vogais
4475,seles,2,3,s,e,l,e,s,0,0
4476,selim,2,3,s,e,l,i,m,0,0
4477,selos,2,3,s,e,l,o,s,0,0
4478,selou,3,2,s,e,l,o,u,0,1
4479,selva,2,3,s,e,l,v,a,0,0
4480,semea,3,2,s,e,m,e,a,0,1
4481,semen,2,3,s,e,m,e,n,0,0
4482,senao,3,2,s,e,n,a,o,0,0
4483,senda,2,3,s,e,n,d,a,0,0
4484,sendo,2,3,s,e,n,d,o,0,0
4485,senha,2,3,s,e,n,h,a,1,0
4486,senos,2,3,s,e,n,o,s,0,0
4487,senso,2,3,s,e,n,s,o,0,0
4488,senta,2,3,s,e,n,t,a,0,0
4489,sente,2,3,s,e,n,t,e,0,0
4490,senti,2,3,s,e,n,t,i,0,0
4491,sento,2,3,s,e,n,t,o,0,0
4492,sepia,3,2,s,e,p,i,a,0,1
4493,seque,3,2,s,e,q,u,e,1,1
4494,serao,3,2,s,e,r,a,o,0,0
4495,seras,2,3,s,e,r,a,s,0,0
4496,serei,3,2,s,e,r,e,i,0,1
4497,serem,2,3,s,e,r,e,m,0,0
4498,seres,2,3,s,e,r,e,s,0,0
4499,seria,3,2,s,e,r,i,a,0,1
4500,serie,3,2,s,e,r,i,e,0,1
4501,serio,3,2,s,e,r,i,o,0,1
4502,serra,2,3,s,e,r,r,a,1,0
4503,serre,2,3,s,e,r,r,e,1,0
4504,serro,2,3,s,e,r,r,o,1,0
4505,serva,2,3,s,e,r,v,a,0,0
4506,serve,2,3,s,e,r,v,e,0,0
4507,servi,2,3,s,e,r,v,i,0,0
4508,servo,2,3,s,e,r,v,o,0,0
4509,serze,2,3,s,e,r,z,e,0,0
4510,serzi,2,3,s,e,r,z,i,0,0
4511,sesta,2,3,s,e,s,t,a,0,0
4512,setas,2,3,s,e,t,a,s,0,0
4513,setor,2,3,s,e,t,o,r,0,0
4514,sexos,2,3,s,e,x,o,s,0,0
4515,sexta,2,3,s,e,x,t,a,0,0
4516,sexto,2,3,s,e,x,t,o,0,0
4517,sifao,3,2,s,i,f,a,o,0,0
4518,sigam,2,3,s,i,g,a,m,0,0
4519,sigas,2,3,s,i,g,a,s,0,0
4520,sigla,2,3,s,i,g,l,a,0,0
4521,sigma,2,3,s,i,g,m,a,0,0
4522,signo,2,3,s,i,g,n,o,0,0
4523,silex,2,3,s,i,l,e,x,0,0
4524,silos,2,3,s,i,l,o,s,0,0
4525,silva,2,3,s,i,l,v,a,0,0
4526,silva,2,3,s,i,l,v,a,0,0
4527,silve,2,3,s,i,l,v,e,0,0
4528,silvo,2,3,s,i,l,v,o,0,0
4529,simao,3,2,s,i,m,a,o,0,0
4530,simio,3,2,s,i,m,i,o,0,1
4531,sinal,2,3,s,i,n,a,l,0,0
4532,sinas,2,3,s,i,n,a,s,0,0
4533,sinos,2,3,s,i,n,o,s,0,0
4534,sinta,2,3,s,i,n,t,a,0,0
4535,sinto,2,3,s,i,n,t,o,0,0
4536,siria,3,2,s,i,r,i,a,0,1
4537,siria,3,2,s,i,r,i,a,0,1
4538,sirio,3,2,s,i,r,i,o,0,1
4539,siris,2,3,s,i,r,i,s,0,0
4540,sirva,2,3,s,i,r,v,a,0,0
4541,sirvo,2,3,s,i,r,v,o,0,0
4542,sirza,2,3,s,i,r,z,a,0,0
4543,sirzo,2,3,s,i,r,z,o,0,0
4544,sisma,2,3,s,i,s,m,a,0,0
4545,sisme,2,3,s,i,s,m,e,0,0
4546,sismo,2,3,s,i,s,m,o,0,0
4547,sitas,2,3,s,i,t,a,s,0,0
4548,sitia,3,2,s,i,t,i,a,0,1
4549,sitie,3,2,s,i,t,i,e,0,1
4550,sitio,3,2,s,i,t,i,o,0,1
4551,sitos,2,3,s,i,t,o,s,0,0
4552,situa,3,2,s,i,t,u,a,0,1
4553,situe,3,2,s,i,t,u,e,0,1
4554,situo,3,2,s,i,t,u,o,0,1
4555,soado,3,2,s,o,a,d,o,0,1
4556,soais,3,2,s,o,a,i,s,0,2
4557,soamo,3,2,s,o,a,m,o,0,1
4558,soara,3,2,s,o,a,r,a,0,1
4559,soava,3,2,s,o,a,v,a,0,1
4560,sobem,2,3,s,o,b,e,m,0,0
4561,sobes,2,3,s,o,b,e,s,0,0
4562,sobra,2,3,s,o,b,r,a,0,0
4563,sobre,2,3,s,o,b,r,e,0,0
4564,sobro,2,3,s,o,b,r,o,0,0
4565,socai,3,2,s,o,c,a,i,0,1
4566,socam,2,3,s,o,c,a,m,0,0
4567,socar,2,3,s,o,c,a,r,0,0
4568,socas,2,3,s,o,c,a,s,0,0
4569,socia,3,2,s,o,c,i,a,0,1
4570,socio,3,2,s,o,c,i,o,0,1
4571,socos,2,3,s,o,c,o,s,0,0
4572,socou,3,2,s,o,c,o,u,0,1
4573,sodio,3,2,s,o,d,i,o,0,1
4574,soeis,3,2,s,o,e,i,s,0,2
4575,soemo,3,2,s,o,e,m,o,0,1
4576,sofas,2,3,s,o,f,a,s,0,0
4577,sofra,2,3,s,o,f,r,a,0,0
4578,sofre,2,3,s,o,f,r,e,0,0
4579,sofri,2,3,s,o,f,r,i,0,0
4580,sofro,2,3,s,o,f,r,o,0,0
4581,sogra,2,3,s,o,g,r,a,0,0
4582,sogro,2,3,s,o,g,r,o,0,0
4583,solai,3,2,s,o,l,a,i,0,1
4584,solam,2,3,s,o,l,a,m,0,0
4585,solar,2,3,s,o,l,a,r,0,0
4586,solas,2,3,s,o,l,a,s,0,0
4587,solda,2,3,s,o,l,d,a,0,0
4588,solde,2,3,s,o,l,d,e,0,0
4589,soldo,2,3,s,o,l,d,o,0,0
4590,solei,3,2,s,o,l,e,i,0,1
4591,solem,2,3,s,o,l,e,m,0,0
4592,soles,2,3,s,o,l,e,s,0,0
4593,solos,2,3,s,o,l,o,s,0,0
4594,solou,3,2,s,o,l,o,u,0,1
4595,solta,2,3,s,o,l,t,a,0,0
4596,solte,2,3,s,o,l,t,e,0,0
4597,solto,2,3,s,o,l,t,o,0,0
4598,somai,3,2,s,o,m,a,i,0,1
4599,somam,2,3,s,o,m,a,m,0,0
4600,somar,2,3,s,o,m,a,r,0,0
4601,somas,2,3,s,o,m,a,s,0,0
4602,somei,3,2,s,o,m,e,i,0,1
4603,somem,2,3,s,o,m,e,m,0,0
4604,somes,2,3,s,o,m,e,s,0,0
4605,somos,2,3,s,o,m,o,s,0,0
4606,somou,3,2,s,o,m,o,u,0,1
4607,sonda,2,3,s,o,n,d,a,0,0
4608,sonde,2,3,s,o,n,d,e,0,0
4609,sondo,2,3,s,o,n,d,o,0,0
4610,sonha,2,3,s,o,n,h,a,1,0
4611,sonhe,2,3,s,o,n,h,e,1,0
4612,sonho,2,3,s,o,n,h,o,1,0
4613,sonia,3,2,s,o,n,i,a,0,1
4614,sonos,2,3,s,o,n,o,s,0,0
4615,sonsa,2,3,s,o,n,s,a,0,0
4616,sonso,2,3,s,o,n,s,o,0,0
4617,sopas,2,3,s,o,p,a,s,0,0
4618,sopes,2,3,s,o,p,e,s,0,0
4619,sopra,2,3,s,o,p,r,a,0,0
4620,sopre,2,3,s,o,p,r,e,0,0
4621,sopro,2,3,s,o,p,r,o,0,0
4622,soque,3,2,s,o,q,u,e,1,1
4623,soros,2,3,s,o,r,o,s,0,0
4624,sorri,2,3,s,o,r,r,i,1,0
4625,sorta,2,3,s,o,r,t,a,0,0
4626,sorte,2,3,s,o,r,t,e,0,0
4627,sorti,2,3,s,o,r,t,i,0,0
4628,sorva,2,3,s,o,r,v,a,0,0
4629,sorve,2,3,s,o,r,v,e,0,0
4630,sorvi,2,3,s,o,r,v,i,0,0
4631,sorvo,2,3,s,o,r,v,o,0,0
4632,sosia,3,2,s,o,s,i,a,0,1
4633,sotao,3,2,s,o,t,a,o,0,0
4634,soube,3,2,s,o,u,b,e,0,1
4635,sousa,3,2,s,o,u,s,a,0,1
4636,souza,3,2,s,o,u,z,a,0,1
4637,souza,3,2,s,o,u,z,a,0,1
4638,sovai,3,2,s,o,v,a,i,0,1
4639,sovam,2,3,s,o,v,a,m,0,0
4640,sovar,2,3,s,o,v,a,r,0,0
4641,sovas,2,3,s,o,v,a,s,0,0
4642,sovei,3,2,s,o,v,e,i,0,1
4643,sovem,2,3,s,o,v,e,m,0,0
4644,soves,2,3,s,o,v,e,s,0,0
4645,sovou,3,2,s,o,v,o,u,0,1
4646,suada,3,2,s,u,a,d,a,0,1
4647,suado,3,2,s,u,a,d,o,0,1
4648,suais,3,2,s,u,a,i,s,0,2
4649,suamo,3,2,s,u,a,m,o,0,1
4650,suara,3,2,s,u,a,r,a,0,1
4651,suava,3,2,s,u,a,v,a,0,1
4652,suave,3,2,s,u,a,v,e,0,1
4653,subam,2,3,s,u,b,a,m,0,0
4654,subas,2,3,s,u,b,a,s,0,0
4655,subia,3,2,s,u,b,i,a,0,1
4656,subir,2,3,s,u,b,i,r,0,0
4657,subis,2,3,s,u,b,i,s,0,0
4658,subiu,3,2,s,u,b,i,u,0,1
4659,sucos,2,3,s,u,c,o,s,0,0
4660,sudao,3,2,s,u,d,a,o,0,0
4661,sueca,3,2,s,u,e,c,a,0,1
4662,sueco,3,2,s,u,e,c,o,0,1
4663,sueis,3,2,s,u,e,i,s,0,2
4664,suemo,3,2,s,u,e,m,o,0,1
4665,sugai,3,2,s,u,g,a,i,0,1
4666,sugam,2,3,s,u,g,a,m,0,0
4667,sugar,2,3,s,u,g,a,r,0,0
4668,sugas,2,3,s,u,g,a,s,0,0
4669,sugou,3,2,s,u,g,o,u,0,1
4670,sugue,3,2,s,u,g,u,e,1,1
4671,suica,3,2,s,u,i,c,a,0,1
4672,suica,3,2,s,u,i,c,a,0,1
4673,suico,3,2,s,u,i,c,o,0,1
4674,suina,3,2,s,u,i,n,a,0,1
4675,suino,3,2,s,u,i,n,o,0,1
4676,sujai,3,2,s,u,j,a,i,0,1
4677,sujam,2,3,s,u,j,a,m,0,0
4678,sujar,2,3,s,u,j,a,r,0,0
4679,sujas,2,3,s,u,j,a,s,0,0
4680,sujei,3,2,s,u,j,e,i,0,1
4681,sujem,2,3,s,u,j,e,m,0,0
4682,sujes,2,3,s,u,j,e,s,0,0
4683,sujos,2,3,s,u,j,o,s,0,0
4684,sujou,3,2,s,u,j,o,u,0,1
4685,sulca,2,3,s,u,l,c,a,0,0
4686,sulco,2,3,s,u,l,c,o,0,0
4687,sulfa,2,3,s,u,l,f,a,0,0
4688,sumam,2,3,s,u,m,a,m,0,0
4689,sumas,2,3,s,u,m,a,s,0,0
4690,sumia,3,2,s,u,m,i,a,0,1
4691,sumir,2,3,s,u,m,i,r,0,0
4692,sumis,2,3,s,u,m,i,s,0,0
4693,sumiu,3,2,s,u,m,i,u,0,1
4694,sunga,2,3,s,u,n,g,a,0,0
4695,super,2,3,s,u,p,e,r,0,0
4696,supoe,3,2,s,u,p,o,e,0,1
4697,supor,2,3,s,u,p,o,r,0,0
4698,supos,2,3,s,u,p,o,s,0,0
4699,supra,2,3,s,u,p,r,a,0,0
4700,supre,2,3,s,u,p,r,e,0,0
4701,supri,2,3,s,u,p,r,i,0,0
4702,supro,2,3,s,u,p,r,o,0,0
4703,supus,2,3,s,u,p,u,s,0,0
4704,surda,2,3,s,u,r,d,a,0,0
4705,surdo,2,3,s,u,r,d,o,0,0
4706,surge,2,3,s,u,r,g,e,0,0
4707,surgi,2,3,s,u,r,g,i,0,0
4708,surja,2,3,s,u,r,j,a,0,0
4709,surjo,2,3,s,u,r,j,o,0,0
4710,surra,2,3,s,u,r,r,a,1,0
4711,surre,2,3,s,u,r,r,e,1,0
4712,surro,2,3,s,u,r,r,o,1,0
4713,surta,2,3,s,u,r,t,a,0,0
4714,surte,2,3,s,u,r,t,e,0,0
4715,surto,2,3,s,u,r,t,o,0,0
4716,susta,2,3,s,u,s,t,a,0,0
4717,suste,2,3,s,u,s,t,e,0,0
4718,susti,2,3,s,u,s,t,i,0,0
4719,susto,2,3,s,u,s,t,o,0,0
4720,sutia,3,2,s,u,t,i,a,0,1
4721,sutil,2,3,s,u,t,i,l,0,0
4722,sutis,2,3,s,u,t,i,s,0,0
4723,tabas,2,3,t,a,b,a,s,0,0
4724,tabua,3,2,t,a,b,u,a,0,1
4725,tacai,3,2,t,a,c,a,i,0,1
4726,tacam,2,3,t,a,c,a,m,0,0
4727,tacar,2,3,t,a,c,a,r,0,0
4728,tacas,2,3,t,a,c,a,s,0,0
4729,tacha,2,3,t,a,c,h,a,1,0
4730,tache,2,3,t,a,c,h,e,1,0
4731,tacho,2,3,t,a,c,h,o,1,0
4732,tacos,2,3,t,a,c,o,s,0,0
4733,tacou,3,2,t,a,c,o,u,0,1
4734,taipa,3,2,t,a,i,p,a,0,1
4735,talao,3,2,t,a,l,a,o,0,0
4736,talas,2,3,t,a,l,a,s,0,0
4737,talco,2,3,t,a,l,c,o,0,0
4738,talha,2,3,t,a,l,h,a,1,0
4739,talhe,2,3,t,a,l,h,e,1,0
4740,talho,2,3,t,a,l,h,o,1,0
4741,talos,2,3,t,a,l,o,s,0,0
4742,tampa,2,3,t,a,m,p,a,0,0
4743,tampe,2,3,t,a,m,p,e,0,0
4744,tampo,2,3,t,a,m,p,o,0,0
4745,tanga,2,3,t,a,n,g,a,0,0
4746,tange,2,3,t,a,n,g,e,0,0
4747,tangi,2,3,t,a,n,g,i,0,0
4748,tango,2,3,t,a,n,g,o,0,0
4749,tanja,2,3,t,a,n,j,a,0,0
4750,tanjo,2,3,t,a,n,j,o,0,0
4751,tanta,2,3,t,a,n,t,a,0,0
4752,tanto,2,3,t,a,n,t,o,0,0
4753,tapai,3,2,t,a,p,a,i,0,1
4754,tapam,2,3,t,a,p,a,m,0,0
4755,tapao,3,2,t,a,p,a,o,0,0
4756,tapar,2,3,t,a,p,a,r,0,0
4757,tapas,2,3,t,a,p,a,s,0,0
4758,tapea,3,2,t,a,p,e,a,0,1
4759,tapei,3,2,t,a,p,e,i,0,1
4760,tapem,2,3,t,a,p,e,m,0,0
4761,tapes,2,3,t,a,p,e,s,0,0
4762,tapou,3,2,t,a,p,o,u,0,1
4763,taque,3,2,t,a,q,u,e,1,1
4764,taras,2,3,t,a,r,a,s,0,0
4765,tarda,2,3,t,a,r,d,a,0,0
4766,tarde,2,3,t,a,r,d,e,0,0
4767,tardo,2,3,t,a,r,d,o,0,0
4768,tarja,2,3,t,a,r,j,a,0,0
4769,tatea,3,2,t,a,t,e,a,0,1
4770,tatua,3,2,t,a,t,u,a,0,1
4771,tatue,3,2,t,a,t,u,e,0,1
4772,tatuo,3,2,t,a,t,u,o,0,1
4773,tatus,2,3,t,a,t,u,s,0,0
4774,taxai,3,2,t,a,x,a,i,0,1
4775,taxam,2,3,t,a,x,a,m,0,0
4776,taxar,2,3,t,a,x,a,r,0,0
4777,taxas,2,3,t,a,x,a,s,0,0
4778,taxei,3,2,t,a,x,e,i,0,1
4779,taxem,2,3,t,a,x,e,m,0,0
4780,taxes,2,3,t,a,x,e,s,0,0
4781,taxis,2,3,t,a,x,i,s,0,0
4782,taxou,3,2,t,a,x,o,u,0,1
4783,tecam,2,3,t,e,c,a,m,0,0
4784,tecas,2,3,t,e,c,a,s,0,0
4785,tecei,3,2,t,e,c,e,i,0,1
4786,tecem,2,3,t,e,c,e,m,0,0
4787,tecer,2,3,t,e,c,e,r,0,0
4788,teces,2,3,t,e,c,e,s,0,0
4789,teceu,3,2,t,e,c,e,u,0,1
4790,tecia,3,2,t,e,c,i,a,0,1
4791,tecla,2,3,t,e,c,l,a,0,0
4792,tecle,2,3,t,e,c,l,e,0,0
4793,teclo,2,3,t,e,c,l,o,0,0
4794,tedio,3,2,t,e,d,i,o,0,1
4795,teias,3,2,t,e,i,a,s,0,2
4796,teima,3,2,t,e,i,m,a,0,1
4797,teime,3,2,t,e,i,m,e,0,1
4798,teimo,3,2,t,e,i,m,o,0,1
4799,telao,3,2,t,e,l,a,o,0,0
4800,telas,2,3,t,e,l,a,s,0,0
4801,teles,2,3,t,e,l,e,s,0,0
4802,telha,2,3,t,e,l,h,a,1,0
4803,temam,2,3,t,e,m,a,m,0,0
4804,temas,2,3,t,e,m,a,s,0,0
4805,temei,3,2,t,e,m,e,i,0,1
4806,temem,2,3,t,e,m,e,m,0,0
4807,temer,2,3,t,e,m,e,r,0,0
4808,temes,2,3,t,e,m,e,s,0,0
4809,temeu,3,2,t,e,m,e,u,0,1
4810,temia,3,2,t,e,m,i,a,0,1
4811,temor,2,3,t,e,m,o,r,0,0
4812,temos,2,3,t,e,m,o,s,0,0
4813,tempo,2,3,t,e,m,p,o,0,0
4814,tenaz,2,3,t,e,n,a,z,0,0
4815,tenda,2,3,t,e,n,d,a,0,0
4816,tende,2,3,t,e,n,d,e,0,0
4817,tendi,2,3,t,e,n,d,i,0,0
4818,tendo,2,3,t,e,n,d,o,0,0
4819,tenha,2,3,t,e,n,h,a,1,0
4820,tenho,2,3,t,e,n,h,o,1,0
4821,tenis,2,3,t,e,n,i,s,0,0
4822,tenor,2,3,t,e,n,o,r,0,0
4823,tenra,2,3,t,e,n,r,a,0,0
4824,tenro,2,3,t,e,n,r,o,0,0
4825,tensa,2,3,t,e,n,s,a,0,0
4826,tenso,2,3,t,e,n,s,o,0,0
4827,tenta,2,3,t,e,n,t,a,0,0
4828,tente,2,3,t,e,n,t,e,0,0
4829,tento,2,3,t,e,n,t,o,0,0
4830,tenue,3,2,t,e,n,u,e,0,1
4831,terao,3,2,t,e,r,a,o,0,0
4832,teras,2,3,t,e,r,a,s,0,0
4833,terca,2,3,t,e,r,c,a,0,0
4834,terco,2,3,t,e,r,c,o,0,0
4835,terei,3,2,t,e,r,e,i,0,1
4836,terem,2,3,t,e,r,e,m,0,0
4837,teres,2,3,t,e,r,e,s,0,0
4838,teria,3,2,t,e,r,i,a,0,1
4839,termo,2,3,t,e,r,m,o,0,0
4840,terna,2,3,t,e,r,n,a,0,0
4841,terno,2,3,t,e,r,n,o,0,0
4842,terra,2,3,t,e,r,r,a,1,0
4843,terra,2,3,t,e,r,r,a,1,0
4844,tesao,3,2,t,e,s,a,o,0,0
4845,tesas,2,3,t,e,s,a,s,0,0
4846,teses,2,3,t,e,s,e,s,0,0
4847,tesos,2,3,t,e,s,o,s,0,0
4848,testa,2,3,t,e,s,t,a,0,0
4849,teste,2,3,t,e,s,t,e,0,0
4850,testo,2,3,t,e,s,t,o,0,0
4851,tetas,2,3,t,e,t,a,s,0,0
4852,tetos,2,3,t,e,t,o,s,0,0
4853,texas,2,3,t,e,x,a,s,0,0
4854,texto,2,3,t,e,x,t,o,0,0
4855,tiara,3,2,t,i,a,r,a,0,1
4856,tibia,3,2,t,i,b,i,a,0,1
4857,tibio,3,2,t,i,b,i,o,0,1
4858,ticao,3,2,t,i,c,a,o,0,0
4859,tidas,2,3,t,i,d,a,s,0,0
4860,tidos,2,3,t,i,d,o,s,0,0
4861,tiete,3,2,t,i,e,t,e,0,1
4862,tigre,2,3,t,i,g,r,e,0,0
4863,timao,3,2,t,i,m,a,o,0,0
4864,times,2,3,t,i,m,e,s,0,0
4865,tinam,2,3,t,i,n,a,m,0,0
4866,tinas,2,3,t,i,n,a,s,0,0
4867,tinem,2,3,t,i,n,e,m,0,0
4868,tines,2,3,t,i,n,e,s,0,0
4869,tinge,2,3,t,i,n,g,e,0,0
4870,tingi,2,3,t,i,n,g,i,0,0
4871,tinha,2,3,t,i,n,h,a,1,0
4872,tinia,3,2,t,i,n,i,a,0,1
4873,tinir,2,3,t,i,n,i,r,0,0
4874,tinis,2,3,t,i,n,i,s,0,0
4875,tiniu,3,2,t,i,n,i,u,0,1
4876,tinja,2,3,t,i,n,j,a,0,0
4877,tinjo,2,3,t,i,n,j,o,0,0
4878,tinta,2,3,t,i,n,t,a,0,0
4879,tinto,2,3,t,i,n,t,o,0,0
4880,tipos,2,3,t,i,p,o,s,0,0
4881,tirai,3,2,t,i,r,a,i,0,1
4882,tiram,2,3,t,i,r,a,m,0,0
4883,tirar,2,3,t,i,r,a,r,0,0
4884,tiras,2,3,t,i,r,a,s,0,0
4885,tirei,3,2,t,i,r,e,i,0,1
4886,tirem,2,3,t,i,r,e,m,0,0
4887,tires,2,3,t,i,r,e,s,0,0
4888,tiros,2,3,t,i,r,o,s,0,0
4889,tirou,3,2,t,i,r,o,u,0,1
4890,titas,2,3,t,i,t,a,s,0,0
4891,titia,3,2,t,i,t,i,a,0,1
4892,titio,3,2,t,i,t,i,o,0,1
4893,tiver,2,3,t,i,v,e,r,0,0
4894,toada,3,2,t,o,a,d,a,0,1
4895,tocai,3,2,t,o,c,a,i,0,1
4896,tocam,2,3,t,o,c,a,m,0,0
4897,tocar,2,3,t,o,c,a,r,0,0
4898,tocas,2,3,t,o,c,a,s,0,0
4899,tocha,2,3,t,o,c,h,a,1,0
4900,tocou,3,2,t,o,c,o,u,0,1
4901,todas,2,3,t,o,d,a,s,0,0
4902,todos,2,3,t,o,d,o,s,0,0
4903,togas,2,3,t,o,g,a,s,0,0
4904,tolas,2,3,t,o,l,a,s,0,0
4905,toldo,2,3,t,o,l,d,o,0,0
4906,tolha,2,3,t,o,l,h,a,1,0
4907,tolhe,2,3,t,o,l,h,e,1,0
4908,tolhi,2,3,t,o,l,h,i,1,0
4909,tolho,2,3,t,o,l,h,o,1,0
4910,tolos,2,3,t,o,l,o,s,0,0
4911,tomai,3,2,t,o,m,a,i,0,1
4912,tomam,2,3,t,o,m,a,m,0,0
4913,tomar,2,3,t,o,m,a,r,0,0
4914,tomas,2,3,t,o,m,a,s,0,0
4915,tomas,2,3,t,o,m,a,s,0,0
4916,tomba,2,3,t,o,m,b,a,0,0
4917,tombe,2,3,t,o,m,b,e,0,0
4918,tombo,2,3,t,o,m,b,o,0,0
4919,tomei,3,2,t,o,m,e,i,0,1
4920,tomem,2,3,t,o,m,e,m,0,0
4921,tomes,2,3,t,o,m,e,s,0,0
4922,tomou,3,2,t,o,m,o,u,0,1
4923,tonel,2,3,t,o,n,e,l,0,0
4924,tonta,2,3,t,o,n,t,a,0,0
4925,tonto,2,3,t,o,n,t,o,0,0
4926,topai,3,2,t,o,p,a,i,0,1
4927,topam,2,3,t,o,p,a,m,0,0
4928,topar,2,3,t,o,p,a,r,0,0
4929,topas,2,3,t,o,p,a,s,0,0
4930,topei,3,2,t,o,p,e,i,0,1
4931,topem,2,3,t,o,p,e,m,0,0
4932,topes,2,3,t,o,p,e,s,0,0
4933,topos,2,3,t,o,p,o,s,0,0
4934,topou,3,2,t,o,p,o,u,0,1
4935,toque,3,2,t,o,q,u,e,1,1
4936,toras,2,3,t,o,r,a,s,0,0
4937,torax,2,3,t,o,r,a,x,0,0
4938,torca,2,3,t,o,r,c,a,0,0
4939,torce,2,3,t,o,r,c,e,0,0
4940,torci,2,3,t,o,r,c,i,0,0
4941,torco,2,3,t,o,r,c,o,0,0
4942,torio,3,2,t,o,r,i,o,0,1
4943,torna,2,3,t,o,r,n,a,0,0
4944,torne,2,3,t,o,r,n,e,0,0
4945,torno,2,3,t,o,r,n,o,0,0
4946,toros,2,3,t,o,r,o,s,0,0
4947,torpe,2,3,t,o,r,p,e,0,0
4948,torra,2,3,t,o,r,r,a,1,0
4949,torre,2,3,t,o,r,r,e,1,0
4950,torro,2,3,t,o,r,r,o,1,0
4951,torta,2,3,t,o,r,t,a,0,0
4952,torto,2,3,t,o,r,t,o,0,0
4953,tosai,3,2,t,o,s,a,i,0,1
4954,tosam,2,3,t,o,s,a,m,0,0
4955,tosar,2,3,t,o,s,a,r,0,0
4956,tosas,2,3,t,o,s,a,s,0,0
4957,tosca,2,3,t,o,s,c,a,1,0
4958,tosco,2,3,t,o,s,c,o,1,0
4959,tosei,3,2,t,o,s,e,i,0,1
4960,tosem,2,3,t,o,s,e,m,0,0
4961,toses,2,3,t,o,s,e,s,0,0
4962,tosou,3,2,t,o,s,o,u,0,1
4963,tosse,2,3,t,o,s,s,e,1,0
4964,tossi,2,3,t,o,s,s,i,1,0
4965,tosta,2,3,t,o,s,t,a,0,0
4966,toste,2,3,t,o,s,t,e,0,0
4967,tosto,2,3,t,o,s,t,o,0,0
4968,total,2,3,t,o,t,a,l,0,0
4969,totem,2,3,t,o,t,e,m,0,0
4970,touca,3,2,t,o,u,c,a,0,1
4971,touro,3,2,t,o,u,r,o,0,1
4972,traca,2,3,t,r,a,c,a,0,0
4973,trace,2,3,t,r,a,c,e,0,0
4974,traco,2,3,t,r,a,c,o,0,0
4975,traem,2,3,t,r,a,e,m,0,1
4976,traga,2,3,t,r,a,g,a,0,0
4977,trago,2,3,t,r,a,g,o,0,0
4978,traia,3,2,t,r,a,i,a,0,2
4979,traio,3,2,t,r,a,i,o,0,2
4980,trair,2,3,t,r,a,i,r,0,1
4981,trais,2,3,t,r,a,i,s,0,1
4982,traiu,3,2,t,r,a,i,u,0,2
4983,traja,2,3,t,r,a,j,a,0,0
4984,traje,2,3,t,r,a,j,e,0,0
4985,trajo,2,3,t,r,a,j,o,0,0
4986,trama,2,3,t,r,a,m,a,0,0
4987,trapo,2,3,t,r,a,p,o,0,0
4988,trara,2,3,t,r,a,r,a,0,0
4989,trata,2,3,t,r,a,t,a,0,0
4990,trate,2,3,t,r,a,t,e,0,0
4991,trato,2,3,t,r,a,t,o,0,0
4992,trava,2,3,t,r,a,v,a,0,0
4993,trave,2,3,t,r,a,v,e,0,0
4994,travo,2,3,t,r,a,v,o,0,0
4995,traze,2,3,t,r,a,z,e,0,0
4996,treco,2,3,t,r,e,c,o,0,0
4997,trema,2,3,t,r,e,m,a,0,0
4998,treme,2,3,t,r,e,m,e,0,0
4999,tremi,2,3,t,r,e,m,i,0,0
5000,tremo,2,3,t,r,e,m,o,0,0
5001,trena,2,3,t,r,e,n,a,0,0
5002,treno,2,3,t,r,e,n,o,0,0
5003,trens,1,4,t,r,e,n,s,0,0
5004,trepa,2,3,t,r,e,p,a,0,0
5005,trepe,2,3,t,r,e,p,e,0,0
5006,trepo,2,3,t,r,e,p,o,0,0
5007,treta,2,3,t,r,e,t,a,0,0
5008,treva,2,3,t,r,e,v,a,0,0
5009,trevo,2,3,t,r,e,v,o,0,0
5010,treze,2,3,t,r,e,z,e,0,0
5011,tribo,2,3,t,r,i,b,o,0,0
5012,trico,2,3,t,r,i,c,o,0,0
5013,trigo,2,3,t,r,i,g,o,0,0
5014,trina,2,3,t,r,i,n,a,0,0
5015,trino,2,3,t,r,i,n,o,0,0
5016,trios,2,3,t,r,i,o,s,0,1
5017,tripa,2,3,t,r,i,p,a,0,0
5018,troca,2,3,t,r,o,c,a,0,0
5019,troce,2,3,t,r,o,c,e,0,0
5020,troco,2,3,t,r,o,c,o,0,0
5021,troia,3,2,t,r,o,i,a,0,2
5022,trono,2,3,t,r,o,n,o,0,0
5023,tropa,2,3,t,r,o,p,a,0,0
5024,trota,2,3,t,r,o,t,a,0,0
5025,trote,2,3,t,r,o,t,e,0,0
5026,troto,2,3,t,r,o,t,o,0,0
5027,trova,2,3,t,r,o,v,a,0,0
5028,truco,2,3,t,r,u,c,o,0,0
5029,trufa,2,3,t,r,u,f,a,0,0
5030,truta,2,3,t,r,u,t,a,0,0
5031,tubos,2,3,t,u,b,o,s,0,0
5032,tufao,3,2,t,u,f,a,o,0,0
5033,tumba,2,3,t,u,m,b,a,0,0
5034,tumor,2,3,t,u,m,o,r,0,0
5035,tunel,2,3,t,u,n,e,l,0,0
5036,tupis,2,3,t,u,p,i,s,0,0
5037,turba,2,3,t,u,r,b,a,0,0
5038,turbe,2,3,t,u,r,b,e,0,0
5039,turbo,2,3,t,u,r,b,o,0,0
5040,turca,2,3,t,u,r,c,a,0,0
5041,turco,2,3,t,u,r,c,o,0,0
5042,turma,2,3,t,u,r,m,a,0,0
